0,1
<s>,i
i,don't
will,it
it,<\s>
isn't,it
it,<\s>
that,i
i,think
there,we
we,are
oh,you
you,are
aren't,you
you,<\s>
<s>,we
we,play
don't,we
we,<\s>
there,it
it,goes
was,you
you,was
was,it
it,<\s>
will,they
they,all
isn't,it
it,<\s>
oh,i
i,don't
here,we
we,are
hasn't,it
it,<\s>
if,you
you,wanna
willn't,you
you,<\s>
if,you
you,put
if,we
we,can
<s>,i
i,don't
think,it
it,will
no,it
it,won't
willn't,you
you,<\s>
there,you
you,are
<s>,you
you,can
can't,you
you,<\s>
give,it
it,a
that's,it
it,<\s>
are,you
you,going
<s>,he
he,hasta
does,he
he,<\s>
well,i
i,think
put,him
him,on
here,we
we,are
<s>,you
you,wanna
do,you
you,<\s>
well,i
i,think
think,they
they,might
if,you
you,put
put,them
them,in
<s>,i
i,wouldn't
get,it
it,out
hasn't,she
she,<\s>
are,you
you,going
put,it
it,down
is,he
he,<\s>
if,you
you,try
if,you
you,want
yes,it
it,does
putting,it
it,down
shall,we
we,do
if,you
you,do
haven't,we
we,<\s>
are,you
you,putting
here,you
you,are
here,it
it,is
well,i
i,don't
put,it
it,out_of
willn't,she
she,<\s>
sure,it
it,wants
<s>,it
it,started
when,we
we,got
bus,we
we,went
didn't,we
we,<\s>
doesn't,it
it,<\s>
haven't,we
we,<\s>
didn't,he
he,<\s>
didn't,he
he,<\s>
and,they
they,went
didn't,they
they,<\s>
are,we
we,going
do,you
you,wanna
do,you
you,wanna
put,it
it,do
do,you
you,wanna
pull,it
it,to
with,it
it,again
has,she
she,been
isn't,she
she,<\s>
is,she
she,going
in,she
she,goes
doesn't,she
she,<\s>
there,she
she,is
for,her
her,husband
isn't,she
she,<\s>
is,he
he,<\s>
is,it
it,<\s>
do,you
you,get
<s>,you
you,show
show,me
me,how
don't,you
you,think
think,you
you,can
haven't,we
we,<\s>
is,he
he,<\s>
put,him
him,on
haven't,we
we,<\s>
is,it
it,gumdrop
<s>,it
it,looks
doesn't,it
it,<\s>
<s>,you
you,don't
do,you
you,<\s>
shall,we
we,have
shall,we
we,have
there,we
we,are
willn't,we
we,<\s>
can't,they
they,<\s>
set,her
her,chips
what're,you
you,going
are,you
you,going
did,he
he,<\s>
<s>,he
he,got
didn't,he
he,and
put,it
it,over
is,it
it,<\s>
<s>,you
you,get
do,you
you,use
<s>,he
he,put
didn't,he
he,<\s>
<s>,you
you,get
don't,you
you,<\s>
<s>,we
we,know
haven't,you
you,<\s>
are,we
we,still
are,you
you,making
is,it
it,trying
what's,he
he,pulling
willn't,you
you,now
hasn't,he
he,<\s>
there,you
you,are
hasn't,it
it,<\s>
<s>,it
it,can't
can,it
it,<\s>
do,we
we,need
isn't,it
it,with
there,we
we,are
is,it
it,<\s>
is,he
he,visiting
let,me
me,have
isn't,it
it,<\s>
there,you
you,are
<s>,it
it,is
but,i
i,think
think,it
it,was
when,you
you,we
you,we
we,bought
bought,it
it,wasn't
wasn't,it
it,<\s>
touch,it
it,and
then,it
it,won't
careful,it
it,won't
yeah,it
it,will
isn't,it
it,<\s>
<s>,we
we,said
don't,they
they,<\s>
is,it
it,<\s>
is,it
it,getting
there,you
you,are
that's,it
it,isn't
isn't,it
it,<\s>
is,it
it,<\s>
is,it
it,<\s>
<s>,you
you,want
want,you
you,want
isn't,it
it,<\s>
do,you
you,think
do,you
you,want
don't,you
you,think
if,we
we,can
there,we
we,are
put,it
it,on
<s>,you
you,put
put,it
it,on
does,it
it,fit
doesn't,it
it,<\s>
don't,you
you,think
help,you
you,<\s>
if,we
we,can
couldn't,we
we,<\s>
<s>,i
i,don't
there,we
we,are
there,we
we,are
isn't,it
it,<\s>
do,you
you,want
there,you
you,are
isn't,it
it,<\s>
oh,i
i,don't
<s>,i
i,don't
oh,i
i,know
if,we
we,can
perhaps,we
we,could
here,we
we,are
isn't,it
it,<\s>
put,it
it,where
there,we
we,are
isn't,it
it,<\s>
there,we
we,go
hasn't,he
he,<\s>
<s>,it
it,was
wasn't,it
it,but
put,it
it,back
didn't,we
we,<\s>
<s>,she
she,doesn't
off,you
you,see
is,it
it,<\s>
there,you
you,are
what're,you
you,going
well,it
it,won't
in,you
you,know
<s>,we
we,don't
want,it
it,to
are,you
you,taking
can,we
we,have
there,you
you,are
<s>,you
you,can
can't,you
you,<\s>
isn't,it
it,going
aren't,they
they,<\s>
who's,we
we,know
isn't,it
it,this
is,he
he,coming
though,he
he,might
doesn't,he
he,<\s>
will,he
he,need
will,he
he,need
moved,it
it,<\s>
moved,it
it,have
have,you
you,<\s>
was,it
it,daddy
keep,you
you,from
at,it
it,<\s>
so,you
you,put
put,it
it,back
put,it
it,there
has,it
it,<\s>
are,you
you,going
<s>,it
it,lives
does,it
it,<\s>
isn't,it
it,<\s>
isn't,it
it,<\s>
leave,it
it,there
shall,we
we,<\s>
can,we
we,put
put,it
it,on
isn't,it
it,<\s>
for,it
it,<\s>
when,we
we,find
find,it
it,we'll
put,it
it,on
should,we
we,<\s>
when,we
we,find
find,it
it,we'll
put,it
it,back
put,it
it,right
and,her
her,fingers
get,it
it,out
weren't,they
they,<\s>
do,you
you,remember
did,it
it,<\s>
are,you
you,sure
sure,it
it,was
well,you
you,shouldn't
should,you
you,<\s>
<s>,you
you,leave
told,you
you,before
well,you
you,put
and,you
you,can
there,we
we,are
put,it
it,underneath
willn't,we
we,<\s>
and,you
you,just
just,you
you,just
hasn't,she
she,<\s>
<s>,you
you,don't
do,you
you,<\s>
are,we
we,going
have,they
they,all
has,it
it,<\s>
don't,you
you,make
make,him
him,a
<s>,you
you,could
haven't,you
you,<\s>
are,you
you,going
give,them
them,all
put,it
it,away
are,you
you,getting
for,them
them,all
are,you
you,<\s>
isn't,it
it,<\s>
<s>,i
i,thought
thought,you
you,were
has,it
it,gone
well,it
it,will
if,you
you,tread
willn't,it
it,<\s>
do,you
you,want
rub,it
it,better
<s>,it
it,isn't
are,you
you,sure
<s>,i
i,thought
thought,it
it,was
<s>,it
it,was
was,it
it,<\s>
are,you
you,sure
sure,you
you,really
is,it
it,<\s>
on,it
it,again
will,you
you,<\s>
aren't,they
they,<\s>
throw,it
it,to
throw,it
it,back
to,you
you,<\s>
<s>,you
you,you
you,throw
throw,it
it,to
where's,it
it,gone
aren't,you
you,<\s>
oh,we
we,are
aren't,we
we,<\s>
have,we
we,hurt
<s>,it
it,was
yes,it
it,was
shall,we
we,play
isn't,it
it,<\s>
if,you
you,tread
aren't,you
you,<\s>
<s>,you
you,throw
to,me
me,<\s>
oh,you
you,look
throw,it
it,to
throw,it
it,to
<s>,i
i,can
see,you
you,<\s>
isn't,it
it,<\s>
throw,it
it,to
have,you
you,banged
do,i
i,hafta
<s>,you
you,come
<s>,i
i,can
see,you
you,<\s>
can,you
you,see
see,me
me,<\s>
can,you
you,see
see,me
me,<\s>
are,you
you,going
<s>,you
you,throw
throw,it
it,back
if,you
you,can
catch,it
it,again
hasn't,it
it,<\s>
are,you
you,going
get,it
it,<\s>
throw,it
it,back
are,you
you,<\s>
throw,it
it,back
throw,it
it,back
here,we
we,are
are,you
you,ready
are,you
you,ready
<s>,you
you,missed
didn't,you
you,<\s>
<s>,you
you,did
didn't,you
you,<\s>
is,it
it,<\s>
oh,it
it,bounced
didn't,it
it,<\s>
done,it
it,again
are,you
you,ready
throw,it
it,back
throw,it
it,back
isn't,it
it,<\s>
shall,i
i,throw
throw,it
it,to
<s>,i
i,throw
throw,it
it,to
should,i
i,<\s>
is,it
it,<\s>
do,we
we,know
does,it
it,say
has,it
it,got
on,it
it,<\s>
because,you
you,say
because,you
you,say
<s>,you
you,flapped
flapped,it
it,off
did,you
you,<\s>
isn't,it
it,<\s>
can't,you
you,reach
reach,it
it,<\s>
throw,it
it,to
hasn't,it
it,<\s>
isn't,it
it,<\s>
had,we
we,or
else,it
it,might
do,you
you,<\s>
didn't,he
he,<\s>
do,you
you,remember
<s>,we
we,haven't
got,it
it,anymore
<s>,we
we,took
took,it
it,back
didn't,we
we,<\s>
darling,i
i,don't
<s>,i
i,think
is,it
it,in
if,we
we,can
here,we
we,are
here,we
we,are
isn't,it
it,<\s>
here,you
you,are
are,you
you,going
isn't,it
it,<\s>
isn't,it
it,<\s>
isn't,it
it,<\s>
do,you
you,know
do,you
you,know
is,it
it,because
isn't,it
it,<\s>
is,it
it,a
what's,it
it,done
are,you
you,sure
are,you
you,sure
isn't,it
it,the
would,they
they,<\s>
didn't,they
they,<\s>
isn't,it
it,<\s>
aren't,they
they,<\s>
aren't,they
they,<\s>
are,they
they,naughty
is,it
it,because
because,they
they,they
they,got
don't,you
you,wanna
isn't,it
it,<\s>
in,it
it,<\s>
hasn't,she
she,<\s>
is,it
it,<\s>
isn't,it
it,<\s>
<s>,you
you,can
can't,you
you,<\s>
is,it
it,giant
is,it
it,<\s>
are,they
they,<\s>
do,you
you,like
<s>,i
i,think
isn't,it
it,<\s>
<s>,you
you,can
of,them
them,<\s>
<s>,we
we,went
didn't,we
we,<\s>
didn't,we
we,<\s>
of,you
you,haven't
haven't,we
we,with
isn't,she
she,<\s>
but,you
you,don't
about,it
it,<\s>
isn't,it
it,<\s>
isn't,it
it,<\s>
inside,it
it,<\s>
isn't,it
it,<\s>
didn't,he
he,<\s>
was,it
it,<\s>
was,it
it,made
was,it
it,made
<s>,it
it,was
wasn't,it
it,<\s>
was,it
it,<\s>
isn't,it
it,<\s>
<s>,you
you,do
don't,you
you,<\s>
read,it
it,to
to,you
you,<\s>
did,she
she,on
<s>,you
you,weren't
were,you
you,probably
<s>,you
you,wanna
oh,you
you,are
aren't,you
you,<\s>
aren't,they
they,<\s>
isn't,it
it,<\s>
<s>,you
you,can
can't,you
you,<\s>
all,you
you,like
are,they
they,<\s>
like,it
it,in
do,you
you,think
shall,we
we,find
willn't,we
we,<\s>
do,you
you,think
here,he
he,is
is,it
it,yours
well,i
i,think
think,it
it,is
isn't,it
it,<\s>
isn't,it
it,<\s>
put,it
it,in
has,she
she,<\s>
taken,it
it,away
what's,she
she,taken
haven't,you
you,<\s>
were,they
they,<\s>
are,you
you,having
are,you
you,going
drink,it
it,now
<s>,you
you,sit
have,you
you,finished
have,you
you,had
don't,you
you,want
of,it
it,<\s>
is,it
it,<\s>
<s>,i
i,don't
<s>,i
i,think
isn't,it
it,<\s>
do,you
you,think
<s>,we
we,know
has,he
he,<\s>
<s>,he
he,hasn't
<s>,you
you,picked
picked,it
it,up
can,you
you,put
can,you
you,get
get,them
them,all
because,you
you,haven't
got,them
them,out
have,you
you,<\s>
are,they
they,<\s>
aren't,they
they,<\s>
isn't,it
it,<\s>
<s>,you
you,put
<s>,you
you,put
aren't,you
you,a
can,you
you,do
do,it
it,by
helping,you
you,<\s>
let,me
me,see
see,you
you,do
do,it
it,<\s>
<s>,you
you,wanna
put,it
it,over
do,you
you,<\s>
now,you
you,take
and,you
you,put
put,them
them,back
doesn't,it
it,<\s>
mustn't,it
it,<\s>
through,it
it,doesn't
doesn't,it
it,<\s>
no,it
it,doesn't
haven't,you
you,<\s>
<s>,you
you,know
<s>,it
it,doesn't
said,it
it,doesn't
haven't,we
we,<\s>
isn't,it
it,<\s>
will,it
it,<\s>
doesn't,it
it,<\s>
mustn't,it
it,<\s>
are,they
they,big
are,you
you,sure
<s>,they
they,look
to,me
me,<\s>
aren't,they
they,<\s>
is,it
it,stuck
haven't,you
you,<\s>
<s>,it
it,doesn't
<s>,you
you,can't
get,them
them,on
if,you
you,do
can,you
you,<\s>
<s>,they
they,don't
take,them
them,off
can't,you
you,put
put,them
them,back
can,you
you,come
show,me
me,which
isn't,it
it,<\s>
<s>,he
he,goes
doesn't,he
he,<\s>
<s>,i
i,think
think,you
you,hafta
put,him
him,in
willn't,you
you,<\s>
there,you
you,are
isn't,he
he,<\s>
shall,we
we,send
send,him
him,for
are,you
you,going
aren't,they
they,<\s>
<s>,they
they,go
do,they
they,say
isn't,it
it,<\s>
is,he
he,going
<s>,they
they,don't
do,they
they,<\s>
is,he
he,<\s>
has,he
he,<\s>
<s>,i
i,thought
thought,i
i,saw
isn't,it
it,<\s>
does,it
it,<\s>
isn't,it
it,<\s>
can,you
you,say
can,you
you,say
is,it
it,<\s>
<s>,it
it,lives
does,it
it,<\s>
to,you
you,several
oh,you
you,want
want,me
me,to
do,you
you,<\s>
is,it
it,<\s>
has,he
he,<\s>
isn't,it
it,<\s>
are,you
you,sure
put,him
him,on
willn't,you
you,<\s>
is,he
he,going
take,him
him,out
hadn't,you
you,<\s>
<s>,he
he,can
can't,he
he,<\s>
is,he
he,going
oh,he
he,goes
is,he
he,a
<s>,he
he,goes
does,he
he,<\s>
stuck,it
it,on
have,you
you,<\s>
isn't,it
it,<\s>
isn't,it
it,<\s>
is,it
it,a
<s>,it
it,is
is,it
it,a
isn't,it
it,<\s>
is,it
it,a
don't,you
you,want
want,it
it,to
<s>,you
you,don't
want,it
it,to
put,it
it,there
put,it
it,in
don't,they
they,<\s>
are,they
they,coming
are,they
they,<\s>
here,they
they,are
have,they
they,<\s>
are,they
they,going
don't,they
they,wanna
do,they
they,<\s>
<s>,they
they,wanna
do,they
they,<\s>
willn't,they
they,<\s>
can,you
you,stick
stick,it
it,back
yes,you
you,can
that's,it
it,isn't
isn't,it
it,<\s>
aren't,they
they,<\s>
do,you
you,think
<s>,they
they,could
throw,it
it,to
couldn't,they
they,<\s>
and,they
they,could
couldn't,they
they,<\s>
wouldn't,it
it,<\s>
would,he
he,throw
love,you
you,to
throw,him
him,some
<s>,he
he,would
<s>,you
you,throw
there,we
we,are
doesn't,he
he,<\s>
is,it
it,<\s>
is,it
it,a
are,you
you,sure
is,it
it,a
torment,you
you,<\s>
<s>,i
i,don't
is,it
it,<\s>
can,you
you,say
can,you
you,say
eat,it
it,up
gave,you
you,<\s>
were,they
they,called
isn't,it
it,<\s>
hasn't,he
he,<\s>
<s>,he
he,hasn't
has,he
he,<\s>
give,it
it,to
help,you
you,with
with,it
it,<\s>
shall,we
we,pack
pack,it
it,in
put,it
it,in
and,he
he,can
on,it
it,can't
can't,he
he,<\s>
if,he
he,gets
cold,he
he,can
put,it
it,on
where's,he
he,going
is,he
he,going
shop's,he
he,going
what's,he
he,going
when,he
he,gets
is,he
he,<\s>
is,it
it,<\s>
does,it
it,<\s>
is,he
he,<\s>
for,him
him,<\s>
<s>,he
he,needs
oh,you
you,needta
open,it
it,a
that's,it
it,isn't
isn't,it
it,<\s>
that's,it
it,<\s>
well,i
i,think
think,you
you,might
find,it
it,a
isn't,he
he,<\s>
isn't,it
it,<\s>
haven't,you
you,<\s>
<s>,you
you,can't
<s>,she
she,probably
take,it
it,away
with,her
her,yes
<s>,i
i,think
think,we
we,can
but,she
she,might
bring,it
it,back
mightn't,she
she,<\s>
that,you
you,play
aren't,they
they,sometimes
are,you
you,good
well,i
i,think
isn't,it
it,<\s>
<s>,he
he,can
can't,he
he,<\s>
lock,it
it,up
have,you
you,got
<s>,i
i,don't
<s>,you
you,fill
don't,you
you,<\s>
well,i
i,think
<s>,he
he,can't
can,he
he,<\s>
help,him
him,<\s>
oh,i
i,think
if,you
you,take
out,i
i,think
isn't,it
it,<\s>
well,you
you,can
but,i
i,don't
well,you
you,can
putting,it
it,in
but,i
i,think
isn't,it
it,<\s>
hasn't,he
he,<\s>
is,he
he,going
are,they
they,like
put,him
him,in
isn't,he
he,<\s>
where's,he
he,going
isn't,it
it,<\s>
<s>,it
it,only
doesn't,it
it,<\s>
do,you
you,think
are,you
you,sure
left,it
it,out
haven't,you
you,<\s>
isn't,it
it,<\s>
isn't,it
it,<\s>
<s>,you
you,put
there,we
we,are
there,we
we,are
hasn't,it
it,<\s>
aren't,they
they,<\s>
well,you
you,can
is,it
it,locked
are,you
you,going
don't,you
you,think
<s>,it
it,needs
doesn't,it
it,<\s>
don't,you
you,put
of,them
them,in
have,you
you,got
have,you
you,<\s>
well,it
it,won't
will,it
it,if
if,he
he,got
has,he
he,gone
<s>,it
it,comes
doesn't,it
it,<\s>
is,it
it,<\s>
is,it
it,bath
have,you
you,had
are,you
you,<\s>
are,you
you,that
don't,you
you,<\s>
can't,we
we,do
is,it
it,<\s>
is,it
it,<\s>
<s>,you
you,were
weren't,you
you,<\s>
are,you
you,going
what,you
you,made
<s>,it
it,was
wasn't,it
it,<\s>
<s>,it
it,was
wasn't,it
it,<\s>
yes,it
it,was
<s>,we
we,don't
shall,we
we,play
well,you
you,can
can,you
you,can
if,i
i,if
if,i
i,throw
throw,it
it,to
to,you
you,you
you,can
send,it
it,back
to,me
me,can't
can't,you
you,<\s>
that's,it
it,<\s>
that's,it
it,<\s>
are,we
we,<\s>
did,you
you,bang
do,you
you,want
kiss,it
it,better
are,you
you,going
are,you
you,<\s>
are,you
you,going
<s>,you
you,can
can't,you
you,<\s>
are,you
you,going
throw,it
it,back
is,it
it,<\s>
isn't,it
it,<\s>
isn't,it
it,<\s>
<s>,you
you,can
ride,it
it,yes
can't,you
you,<\s>
<s>,you
you,don't
do,you
you,<\s>
if,you
you,don't
isn't,it
it,<\s>
do,you
you,do
<s>,you
you,let
let,it
it,run
don't,you
you,down
don't,you
you,<\s>
as,you
you,can
isn't,it
it,<\s>
<s>,i
i,can't
stick,it
it,back
can,i
i,<\s>
blew,it
it,up
didn't,she
she,and
and,it
it,burst
<s>,you
you,hold
to,it
it,do
do,you
you,<\s>
why,it
it,burst
because,you
you,were
to,it
it,<\s>
isn't,it
it,<\s>
<s>,you
you,told
told,me
me,that
<s>,i
i,didn't
tell,you
you,<\s>
<s>,you
you,told
told,me
me,<\s>
<s>,i
i,don't
told,you
you,<\s>
<s>,you
you,saw
did,you
you,see
but,we
we,went
do,they
they,<\s>
did,you
you,swim
<s>,you
you,put
didn't,you
you,and
and,you
you,climbed
didn't,you
you,<\s>
did,you
you,jump
<s>,you
you,did
didn't,you
you,<\s>
did,you
you,sit
<s>,you
you,wouldn't
<s>,you
you,were
until,you
you,found
found,you
you,could
then,you
you,were
weren't,you
you,<\s>
did,you
you,go
where,it
it,was
<s>,you
you,didn't
<s>,you
you,said
said,i
i,wanna
take,you
you,would
would,they
they,<\s>
<s>,i
i,can't
well,they
they,are
aren't,they
they,<\s>
do,they
they,bring
bring,you
you,<\s>
<s>,they
they,don't
did,you
you,have
bring,you
you,<\s>
did,they
they,bring
because,you
you,were
<s>,you
you,did
eat,it
it,all
didn't,you
you,<\s>
<s>,you
you,didn't
did,you
you,<\s>
<s>,you
you,offered
offered,me
me,a
didn't,you
you,<\s>
but,you
you,didn't
offer,me
me,anything
did,you
you,<\s>
<s>,you
you,just
ate,them
them,all
didn't,you
you,<\s>
<s>,you
you,gave
did,you
you,<\s>
wasn't,it
it,<\s>
<s>,it
it,was
did,you
you,share
did,you
you,share
share,it
it,with
yes,you
you,did
wasn't,it
it,<\s>
didn't,he
he,<\s>
yes,we
we,know
know,you
you,can
haven't,you
you,<\s>
well,we
we,know
know,you
you,can
is,it
it,<\s>
isn't,it
it,<\s>
<s>,we
we,were
is,it
it,father_christmas
isn't,it
it,<\s>
aren't,they
they,<\s>
isn't,it
it,<\s>
haven't,you
you,<\s>
if,you
you,want
want,him
him,<\s>
here,he
he,is
one,you
you,sleep
isn't,it
it,<\s>
are,you
you,sure
to,me
me,<\s>
tie,it
it,properly
for,him
him,<\s>
dropped,him
him,haven't
haven't,you
you,<\s>
is,he
he,hurt
are,you
you,going
kiss,him
him,better
<s>,you
you,wanna
are,you
you,sailing
is,it
it,<\s>
should,i
i,nurse
<s>,you
you,wanna
of,it
it,are
are,you
you,<\s>
hold,him
him,in
holds,her
her,baby
shall,we
we,read
read,it
it,to
to,him
him,<\s>
doesn't,he
he,<\s>
what's,he
he,doing
isn't,it
it,<\s>
did,we
we,see
when,we
we,stopped
and,you
you,said
didn't,you
you,<\s>
and,he
he,turned
at,you
you,didn't
didn't,he
he,<\s>
well,you
you,seemed
think,he
he,had
<s>,i
i,didn't
did,i
i,<\s>
isn't,it
it,<\s>
are,they
they,doing
aren't,they
they,<\s>
repaired,it
it,for
for,you
you,didn't
didn't,he
he,that
was,it
it,<\s>
<s>,it
it,doesn't
does,it
it,<\s>
repaired,it
it,but
do,it
it,again
again,i
i,think
willn't,he
he,<\s>
<s>,you
you,come
well,i
i,think
<s>,i
i,thought
is,it
it,the
<s>,i
i,thought
thought,we
we,brought
did,we
we,bring
is,it
it,<\s>
is,he
he,going
shall,we
we,have
is,it
it,<\s>
isn't,it
it,<\s>
there,it
it,is
what're,you
you,looking
<s>,you
you,want
isn't,he
he,at
isn't,it
it,<\s>
<s>,we
we,don't
do,you
you,need
well,we
we,don't
do,we
we,<\s>
hasn't,it
it,<\s>
<s>,you
you,do
do,it
it,on
isn't,it
it,<\s>
is,it
it,<\s>
<s>,it
it,hasn't
to,it
it,has
has,it
it,<\s>
<s>,i
i,don't
suppose,we
we,can
at,them
them,can
can,we
we,<\s>
have,you
you,<\s>
put,them
them,back
are,you
you,<\s>
<s>,they
they,can't
can,they
they,because
that's,it
it,is
is,it
it,<\s>
shall,we
we,play
that's,it
it,<\s>
<s>,you
you,put
put,it
it,away
would,you
you,like
would,you
you,like
would,you
you,like
<s>,you
you,wanna
bring,him
him,to
and,you
you,can
show,me
me,how
how,they
they,fit
can't,you
you,<\s>
here,you
you,are
isn't,it
it,with
what's,she
she,doing
yes,she
she,has
is,it
it,a
<s>,i
i,can't
<s>,i
i,can't
isn't,it
it,<\s>
there,it
it,is
there,he
he,is
is,he
he,eating
isn't,he
he,<\s>
<s>,i
i,think
isn't,he
he,<\s>
didn't,it
it,<\s>
there,it
it,is
can,you
you,see
see,it
it,<\s>
isn't,it
it,<\s>
aren't,they
they,<\s>
did,you
you,feed
did,they
they,eat
do,you
you,wanna
<s>,we
we,don't
do,we
we,<\s>
haven't,you
you,<\s>
because,you
you,might
if,you
you,fall
aren't,you
you,<\s>
did,you
you,hurt
<s>,you
you,tried
did,you
you,<\s>
isn't,he
he,<\s>
there,you
you,are
<s>,you
you,see
isn't,it
it,<\s>
isn't,it
it,<\s>
<s>,they
they,both
don't,they
they,<\s>
willn't,they
they,<\s>
well,they
they,will
if,you
you,frighten
frighten,them
them,won't
willn't,they
they,<\s>
if,you
you,pull
and,it
it,breaks
is,it
it,<\s>
<s>,i
i,think
<s>,i
i,think
think,we
we,just
see,them
them,<\s>
<s>,i
i,don't
think,she
she,can
yes,we
we,know
know,you
you,can
aren't,they
they,<\s>
<s>,we
we,needta
don't,we
we,<\s>
<s>,we
we,swept
didn't,we
we,<\s>
raked,them
them,all
put,them
them,into
didn't,we
we,<\s>
leave,it
it,out
willn't,we
we,<\s>
<s>,you
you,were
when,you
you,said
were,you
you,<\s>
did,you
you,manage
<s>,i
i,don't
<s>,i
i,thought
thought,you
you,were
well,it
it,looks
though,it
it,still
doesn't,it
it,<\s>
had,it
it,five
isn't,it
it,<\s>
isn't,it
it,<\s>
<s>,you
you,can
can't,you
you,<\s>
<s>,we
we,haven't
have,we
we,<\s>
<s>,you
you,could
couldn't,you
you,<\s>
<s>,we
we,could
how,they
they,run
how,they
they,run
<s>,they
they,all
<s>,they
they,all
didn't,they
they,<\s>
<s>,they
they,cut
<s>,i
i,think
had,we
we,<\s>
well,you
you,dropped
dropped,it
it,didn't
didn't,you
you,<\s>
shall,we
we,have
haven't,we
we,<\s>
shall,we
we,have
<s>,you
you,come
at,them
them,in
do,it
it,<\s>
are,you
you,<\s>
don't,you
you,give
give,him
him,a
isn't,it
it,<\s>
<s>,we
we,won't
cut,it
it,off
isn't,he
he,<\s>
nurse,him
him,better
nurse,him
him,better
how,you
you,know
hasn't,she
she,<\s>
do,you
you,like
do,you
you,<\s>
do,you
you,like
so_that,she
she,won't
aren't,they
they,<\s>
<s>,we
we,know
are,you
you,<\s>
are,you
you,<\s>
<s>,he
he,won't
will,he
he,<\s>
willn't,he
he,<\s>
can,we
we,see
hasn't,she
she,<\s>
off,her
her,nose
got,it
it,<\s>
got,it
it,<\s>
hasn't,it
it,<\s>
<s>,he
he,didn't
eat,it
it,up
<s>,he
he,dropped
dropped,it
it,and
and,they
they,sent
and,he
he,sewed
sewed,it
it,back
isn't,it
it,<\s>
let,you
you,have
at,it
it,<\s>
<s>,you
you,wanna
at,it
it,do
do,you
you,<\s>
warming,her
her,pretty
are,we
we,<\s>
are,you
you,going
kiss,him
him,better
willn't,it
it,<\s>
isn't,he
he,<\s>
shall,we
we,read
make,him
him,feel
should,we
we,<\s>
read,it
it,anyway
in,it
it,<\s>
there,he
he,is
given,him
him,in
made,him
him,a
hasn't,she
she,<\s>
drinking,it
it,up
hasn't,she
she,<\s>
isn't,it
it,<\s>
because,she
she,finds
finds,it
it,difficult
doesn't,she
she,<\s>
hasn't,she
she,<\s>
as,he
he,goes
for,her
her,lunch
do,you
you,like
aren't,you
you,<\s>
put,it
it,on
have,you
you,<\s>
can,i
i,help
help,you
you,<\s>
<s>,it
it,doesn't
though,you
you,need
does,it
it,<\s>
doesn't,it
it,<\s>
put,it
it,on
haven't,you
you,<\s>
are,you
you,going
put,them
them,<\s>
is,it
it,<\s>
there,you
you,are
isn't,he
he,<\s>
what's,he
he,jumping
is,he
he,after
can,you
you,find
isn't,he
he,<\s>
what're,you
you,building
well,you
you,need
don't,you
you,<\s>
isn't,it
it,<\s>
do,you
you,hafta
are,you
you,sure
aren't,i
i,allowed
bring,it
it,back
to,you
you,for
isn't,it
it,<\s>
haven't,you
you,<\s>
<s>,you
you,can
use,it
it,this
can't,you
you,<\s>
away,you
you,can
can't,you
you,<\s>
<s>,you
you,made
is,it
it,<\s>
is,it
it,<\s>
isn't,it
it,<\s>
don't,you
you,make
showed,you
you,how
isn't,it
it,<\s>
<s>,we
we,haven't
have,we
we,<\s>
here,we
we,are
there,you
you,are
showed,you
you,how
did,it
it,a
than,me
me,<\s>
<s>,you
you,know
don't,you
you,<\s>
well,you
you,can
put,it
it,on
do,you
you,want
<s>,i
i,know
know,you
you,took
but,we
we,don't
do,we
we,<\s>
using,it
it,is
is,it
it,<\s>
<s>,you
you,are
drinking,it
it,up
aren't,you
you,<\s>
for,you
you,when
like,you
you,have
isn't,it
it,<\s>
<s>,you
you,can't
drink,it
it,<\s>
<s>,we
we,don't
usually,we
we,don't
do,we
we,<\s>
<s>,we
we,drink
here,we
we,are
<s>,you
you,want
well,you
you,can
can't,you
