	Unnamed: 0	age	mlu	#words	#pronouns	#cased_pronoun	#errors	#verb	#noun	#determiner	richness	#I	#me	#you	#he	#him	#she	#her	#we	#us	#they	#them	#it	#parentwords	#parentpronouns	parentcased_pronouns	parenterrors	#parent_verb	#parent_noun	#parent_determiner	#past	#present	#perfect	#untensed
33	33	24	2.4597701149425286	319	38	4	0	43	42	2	0.2296718972895863	3	1	15	0	0	0	0	0	0	0	0	19	114	7	0	0	6	16	3	2	7	1	33
34	34	24	2.6377952755905514	517	59	14	0	106	101	9	0.21288837744533948	13	1	24	0	0	0	0	0	0	0	0	21	306	29	10	0	40	60	21	2	23	0	81
35	35	24	1.8888888888888888	22	0	0	0	1	8	0	0.4025974025974026	0	0	0	0	0	0	0	0	0	0	0	0	45	2	0	0	12	9	1	0	0	0	1
36	36	24	2.722943722943723	734	63	31	5	154	81	13	0.18754988028731048	18	8	28	3	1	0	0	1	0	0	0	4	519	59	22	0	66	55	16	5	32	0	117
37	37	25	2.3786610878661087	1281	112	64	7	230	198	17	0.1385878489326765	44	11	5	3	4	1	0	0	0	0	1	43	1457	176	41	0	174	170	86	17	71	9	133
38	38	25	1.8846153846153848	84	1	1	0	6	18	6	0.3626373626373626	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
39	39	25	2.5221238938053103	417	23	5	0	88	120	19	0.22564102564102564	4	0	4	0	0	0	1	0	0	0	0	14	363	29	5	0	40	56	29	9	27	2	50
40	40	25	2.2875	294	20	9	0	35	28	3	0.21764705882352944	3	6	11	0	0	0	0	0	0	0	0	0	5	0	0	0	1	1	0	3	3	0	29
41	41	25	2.3255813953488373	274	13	10	0	49	83	7	0.23195876288659795	5	3	3	1	0	0	1	0	0	0	0	0	9	0	0	0	0	1	1	0	8	0	41
42	42	25	2.247524752475248	295	32	19	0	50	41	2	0.24227642276422764	16	2	5	0	0	0	1	0	0	0	0	8	194	20	2	0	24	27	14	1	16	0	33
43	43	25	2.425	434	44	27	1	68	97	6	0.251006711409396	26	1	0	0	0	0	0	0	0	0	0	17	104	10	4	0	12	11	1	7	19	3	39
44	44	25	2.8915662650602414	267	19	13	0	53	43	6	0.2940461725394897	10	3	3	0	0	0	0	0	0	0	0	3	28	6	4	0	1	1	1	8	12	1	32
45	45	25	2.7261146496815285	487	55	38	2	100	59	5	0.21872103799814646	24	8	10	2	1	0	1	2	0	0	0	7	248	19	3	0	31	28	4	15	48	6	31
46	46	26	2.780058651026393	1261	135	63	2	256	172	25	0.14518257809062912	45	0	51	1	4	1	11	0	0	1	0	21	928	101	49	1	158	113	40	25	40	6	185
47	47	26	2.776595744680851	345	46	31	1	70	41	8	0.25268817204301075	27	1	3	0	0	0	1	1	0	0	1	12	271	42	17	0	34	36	11	8	19	1	42
48	48	26	2.4615384615384617	191	34	19	0	30	25	4	0.31235955056179776	19	0	0	0	0	0	0	0	0	0	0	15	6	1	0	0	0	1	1	5	3	0	22
49	49	26	2.3888888888888893	106	13	6	0	16	22	0	0.3230240549828179	4	0	4	0	1	0	1	0	0	0	0	3	185	19	12	0	20	27	6	1	12	1	2
50	50	27	3.2101910828025484	588	82	66	2	104	85	34	0.18746120422098075	56	6	0	2	2	0	0	0	0	0	0	16	1023	157	32	0	151	135	32	14	16	0	74
51	51	27	3.126984126984127	254	43	28	0	47	28	13	0.2266139657444005	19	3	2	5	0	0	0	0	0	0	1	13	505	70	20	0	69	58	15	1	8	0	38
52	52	28	3.784615384615385	291	41	21	0	58	41	15	0.25466666666666665	14	2	12	0	0	0	0	5	0	0	0	8	389	50	16	0	50	32	16	13	18	5	22
53	53	28	3.9305555555555554	331	33	22	0	60	52	23	0.3269230769230769	21	1	6	0	0	0	0	0	0	0	0	5	137	22	4	0	16	12	7	19	17	7	17
54	54	28	3.8717948717948723	158	27	24	0	32	30	9	0.3223938223938224	23	0	0	0	0	0	0	1	0	0	0	3	360	45	8	0	52	56	21	6	3	1	22
55	55	28	3.5	270	28	22	0	48	48	19	0.28794326241134754	18	3	1	0	0	0	1	0	0	0	0	5	45	3	1	0	5	9	4	10	15	3	20
56	56	28	3.48	90	11	8	0	15	11	1	0.37890625	7	0	0	0	0	1	0	0	0	0	0	3	70	10	1	0	6	9	3	4	3	1	7
57	57	28	3.4318181818181817	626	106	58	0	111	94	29	0.23854796888504756	46	8	9	0	1	0	1	0	0	2	0	39	382	49	13	0	45	44	19	14	25	9	63
58	58	29	3.2333333333333334	141	14	12	0	17	17	1	0.4152542372881356	4	0	2	4	3	0	1	0	0	0	0	0	53	3	2	0	6	6	2	1	2	0	14
59	59	29	3.4468085106382977	685	81	44	0	102	75	38	0.21234386480529024	24	16	12	2	2	0	0	0	0	0	0	25	326	44	12	0	36	39	16	21	21	1	59
60	60	29	3.0	97	12	10	0	18	14	5	0.2985294117647059	8	2	0	0	0	0	0	0	0	0	0	2	576	80	22	0	85	83	29	0	2	0	16
61	61	29	3.8184615384615386	1410	207	121	1	240	155	46	0.16993720565149134	61	19	36	5	10	7	7	5	0	6	1	50	793	121	35	0	114	93	33	59	34	3	144
