	Unnamed: 0	age	mlu	#words	#pronouns	#cased_pronoun	#errors	#verb	#noun	#determiner	richness	#I	#me	#you	#he	#him	#she	#her	#we	#us	#they	#them	#it	#parentwords	#parentpronouns	parentcased_pronouns	parenterrors	#parent_verb	#parent_noun	#parent_determiner	#past	#present	#perfect	#untensed
83	83	27	3.027210884353741	470	52	38	1	55	59	10	0.2237798546209761	26	9	5	0	0	2	0	1	0	0	0	9	873	105	42	0	104	108	42	3	10	1	41
84	84	27	2.558762886597938	1506	102	63	0	160	209	18	0.10141065830721004	40	20	10	0	0	0	0	2	0	0	1	29	2624	349	151	1	358	271	106	22	20	7	111
85	85	27	2.6923076923076925	118	16	13	0	14	14	2	0.2858575727181545	11	2	2	0	0	0	0	0	0	0	0	1	402	40	16	0	44	36	19	3	1	0	10
86	86	27	2.863636363636364	66	9	6	0	9	10	2	0.4077669902912621	4	2	2	0	0	0	0	0	0	0	0	1	125	19	5	0	13	18	11	3	0	0	6
87	87	27	2.7142857142857144	44	2	0	0	7	6	0	0.4248927038626609	0	0	1	0	0	0	0	0	0	0	0	1	189	23	7	0	21	20	12	0	1	0	6
88	88	27	4.0705882352941165	370	53	40	0	45	38	3	0.2311046511627907	33	2	8	0	0	1	1	2	1	0	0	5	451	55	18	0	64	45	20	10	6	2	27
89	89	27	3.005	617	64	46	0	73	93	14	0.2631027253668763	19	7	6	2	2	6	0	9	0	0	1	12	337	37	14	0	41	38	16	17	13	7	36
90	90	27	2.4259259259259256	152	15	11	0	16	15	0	0.4022556390977444	9	1	0	0	0	0	0	0	0	0	1	4	114	15	3	0	13	12	5	1	2	1	12
91	91	27	2.7777777777777777	206	24	19	1	31	16	3	0.2634338138925295	16	2	2	0	0	0	1	0	0	0	0	3	207	28	12	0	28	24	8	7	1	0	23
92	92	27	2.3191489361702127	276	26	24	0	34	24	4	0.25	12	4	0	2	0	0	0	3	0	3	0	2	664	62	25	0	100	57	34	3	3	0	28
93	93	27	2.311111111111111	117	14	12	0	10	7	4	0.3672922252010724	12	0	1	0	0	0	0	0	0	0	0	1	98	8	2	0	8	11	4	2	0	0	8
94	94	27	2.888888888888889	74	10	10	0	11	10	0	0.451219512195122	7	1	0	1	1	0	0	0	0	0	0	0	165	14	5	0	18	20	3	3	2	1	5
95	95	27	3.0	133	16	9	0	15	8	2	0.3840749414519906	2	5	6	1	0	0	0	0	0	1	0	1	203	20	11	0	28	22	8	3	4	0	8
96	96	27	2.962962962962963	261	30	27	0	26	34	5	0.2691532258064516	19	4	0	1	0	1	1	0	1	0	0	3	422	51	15	0	48	51	16	4	2	1	19
97	97	27	3.1666666666666665	256	32	19	0	38	29	3	0.2791411042944785	16	2	9	1	0	0	0	0	0	0	0	4	231	21	11	0	21	18	7	6	4	1	27
98	98	28	2.8571428571428568	368	39	27	0	45	26	6	0.25154894671623296	21	5	11	0	0	0	0	1	0	0	0	1	674	71	34	0	74	71	34	8	6	0	31
99	99	28	3.2761904761904757	360	43	32	0	45	47	8	0.24072476272648835	22	1	5	1	0	1	1	1	1	2	2	6	568	81	33	0	86	62	26	6	3	1	35
100	100	27	3.6355685131195337	1429	146	116	2	140	206	16	0.1373597006948156	83	14	17	0	0	9	4	6	0	0	0	13	2313	320	124	2	284	248	86	49	14	6	71
101	101	27	3.2258064516129035	433	39	31	2	61	46	9	0.1980952380952381	17	10	2	0	1	0	1	1	0	1	0	6	617	79	38	0	71	42	16	8	4	0	49
102	102	28	2.9	273	36	27	0	34	32	4	0.29846153846153844	19	4	2	0	1	0	0	1	0	1	1	7	454	66	13	0	61	50	15	5	2	0	27
103	103	28	3.515463917525773	359	43	33	0	44	34	6	0.26238532110091745	23	2	6	2	0	0	1	5	0	0	0	4	398	45	25	0	53	37	20	9	5	2	28
104	104	28	3.554621848739496	461	68	44	0	79	38	11	0.21138211382113825	33	6	3	2	0	1	0	1	0	0	1	21	595	82	34	0	80	69	25	9	2	1	67
105	105	29	2.092592592592593	147	10	6	0	8	17	2	0.39953271028037385	4	2	0	0	0	0	0	0	0	0	0	4	206	16	6	0	29	22	6	1	0	0	7
