	Unnamed: 0	age	mlu	#words	#pronouns	#cased_pronoun	#errors	#verb	#noun	#determiner	richness	#I	#me	#you	#he	#him	#she	#her	#we	#us	#they	#them	#it	#parentwords	#parentpronouns	parentcased_pronouns	parenterrors	#parent_verb	#parent_noun	#parent_determiner	#past	#present	#perfect	#untensed
240	240	79.0	3.848101265822785	319	30	18	0	33	51	13	0.17434303475558066	8	2	8	1	0	0	1	2	1	3	0	4	361	47	12	0	60	55	20	17	3	3	10
241	241	79.0	7.3243243243243255	248	32	20	1	24	25	15	0.2023070097604259	8	1	7	3	2	0	0	5	0	1	0	5	409	65	39	0	60	45	18	13	6	0	5
242	242	79.0	9.137931034482758	245	31	17	0	37	37	12	0.20345963756177926	6	5	12	3	1	1	0	1	0	0	0	2	570	105	55	0	94	60	21	7	11	1	18
243	243	80.0	8.209677419354838	486	63	29	0	53	59	24	0.19031493396545884	12	3	22	4	2	0	0	6	1	0	1	12	219	26	9	0	23	22	5	20	5	3	25
244	244	80.0	12.67741935483871	364	53	36	0	53	34	9	0.24696356275303644	24	4	10	0	0	4	0	1	1	2	0	7	89	4	4	0	10	11	3	26	6	2	19
245	245	80.0	10.454545454545457	103	9	7	0	11	14	12	0.1903782894736842	0	0	0	4	0	0	0	0	1	2	0	2	23	0	0	0	3	4	1	5	0	0	6
246	246	80.0	8.530612244897961	429	56	43	0	53	37	22	0.2141148325358852	22	1	6	0	2	2	0	8	2	6	0	7	317	38	28	0	33	53	13	19	9	3	22
247	247	81.0	5.563636363636364	301	36	22	0	44	30	10	0.19534412955465588	13	4	5	1	0	0	0	2	0	2	0	9	355	46	24	0	46	20	13	4	8	2	30
248	248	81.0	7.516129032258066	421	49	34	0	41	50	38	0.1915831663326653	5	4	5	8	0	0	0	9	1	6	1	10	47	4	0	0	5	8	1	25	9	3	4
249	249	81.0	5.4825174825174825	760	86	54	0	78	98	40	0.19756933624181988	21	0	21	11	3	1	0	10	3	5	0	11	0	0	0	0	0	0	0	27	10	5	36
250	250	81.0	5.188888888888889	447	66	42	0	56	37	18	0.21266614542611412	26	4	17	4	0	0	0	6	0	1	1	7	156	22	5	0	25	15	7	21	10	2	23
251	251	82.0	4.717948717948718	542	69	38	0	65	56	21	0.18710324089542266	21	1	15	3	2	0	0	2	0	7	2	16	361	52	27	1	47	33	16	12	6	2	45
252	252	82.0	5.629213483146066	490	64	46	0	69	78	33	0.20006371455877667	22	0	10	10	2	2	0	6	0	3	1	8	622	75	45	0	74	71	30	15	4	0	50
253	253	82.0	6.037974683544303	481	59	25	1	64	55	21	0.19075747046560115	18	2	21	0	1	0	0	3	0	0	1	13	180	17	8	0	15	30	16	13	9	2	40
254	254	82.0	6.432835820895523	443	53	36	1	49	42	20	0.2258360054970225	13	6	10	5	0	4	2	1	0	3	2	7	493	57	25	0	66	48	15	17	1	1	30
255	255	83.0	6.893617021276596	629	76	53	0	80	79	40	0.2073222647935292	17	2	13	10	3	1	0	12	2	1	5	10	48	6	2	0	5	6	3	13	7	4	56
256	256	83.0	6.517241379310344	726	92	28	0	85	99	49	0.2044661549197488	7	3	53	5	1	3	1	3	0	2	3	11	141	16	13	0	16	17	6	18	14	3	50
257	257	83.0	5.666666666666668	319	35	15	0	46	39	21	0.20039292730844796	6	3	12	1	1	2	0	0	1	1	0	8	230	32	5	0	36	37	22	11	10	1	24
258	258	83.0	4.962616822429907	528	68	42	0	77	62	22	0.18691910499139414	17	4	16	13	4	0	0	2	0	0	2	10	222	26	9	0	31	25	12	24	14	7	32
259	259	84.0	6.128205128205129	242	25	15	0	21	32	6	0.19978517722878625	5	2	8	2	0	0	1	0	0	4	1	2	300	28	14	0	29	51	20	15	2	1	3
260	260	84.0	7.617021276595745	676	79	54	0	105	88	23	0.20547431571053615	17	5	7	6	1	0	0	16	0	5	4	18	127	9	7	0	13	18	7	28	13	3	61
261	261	84.0	5.409090909090909	229	30	19	0	27	40	8	0.18813993174061436	5	2	5	3	2	0	0	1	1	5	0	6	54	3	0	0	6	7	2	12	5	1	9
262	262	84.0	6.448275862068965	173	22	16	0	27	26	10	0.18599481289366432	3	3	2	3	0	0	0	2	1	4	0	4	84	13	7	0	12	9	2	11	1	0	15
263	263	85.0	5.94	289	31	22	0	37	33	13	0.2147423843550207	14	1	4	1	3	0	0	2	0	0	1	5	853	117	66	0	110	101	48	9	7	2	19
264	264	85.0	8.514285714285714	845	101	68	0	105	94	36	0.19187145557655955	18	3	15	25	4	9	0	0	0	8	1	18	273	25	13	0	34	34	9	56	9	3	37
265	265	85.0	9.401960784313726	929	115	67	0	110	100	33	0.1935919055649241	28	3	22	12	1	1	2	7	2	10	1	26	170	15	11	0	22	22	17	24	10	6	70
266	266	85.0	7.087719298245614	375	44	30	0	47	50	12	0.2313400261894369	15	3	11	8	0	0	0	2	1	1	0	3	388	45	22	0	47	55	24	20	6	3	18
267	267		0.0	0	0	0	0	0	0	0	0.4795918367346938	0	0	0	0	0	0	0	0	0	0	0	0	56	7	3	0	8	4	2	0	0	0	0
268	268	87.0	7.111111111111112	441	39	30	0	42	48	27	0.1766830870279146	14	4	3	3	0	4	0	2	1	0	2	6	111	10	5	0	10	21	12	21	9	4	8
269	269	87.0	4.2727272727272725	195	21	17	0	25	22	8	0.19196787148594374	5	2	1	0	0	0	0	0	1	8	1	3	203	21	11	0	31	20	8	2	3	1	19
270	270	87.0	2.0	5	0	0	0	1	1	0	0.1552099533437014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
271	271		0.0	0	0	0	0	0	0	0	0.16121794871794873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
272	272	89.0	5.229729729729731	373	47	36	0	46	60	27	0.1809350333940498	17	1	4	13	1	0	0	3	0	1	0	7	1	0	0	0	0	1	0	24	5	0	17
273	273	89.0	4.125	59	4	3	0	4	8	3	0.1972868217054264	3	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	2	1	0	1
274	274	89.0	4.2	131	18	12	1	17	13	5	0.23352527191298786	7	4	4	1	0	0	0	0	0	0	0	2	43	5	2	0	3	10	3	5	3	2	7
275	275	89.0	4.057142857142857	561	66	27	0	66	62	17	0.13279678068410464	10	4	23	6	1	1	0	4	0	0	1	16	0	0	0	0	0	0	0	16	3	1	46
276	276	90.0	6.44871794871795	490	68	55	0	76	63	29	0.20954598370197905	17	6	8	10	1	0	0	18	0	1	2	5	267	40	12	0	39	40	9	38	10	3	25
277	277	90.0	5.150943396226415	257	25	12	0	38	41	14	0.19351535836177475	8	0	7	1	0	0	0	1	0	2	0	6	98	13	5	0	12	6	1	6	3	1	28
