	Unnamed: 0	age	mlu	#words	#pronouns	#cased_pronoun	#errors	#verb	#noun	#determiner	richness	#I	#me	#you	#he	#him	#she	#her	#we	#us	#they	#them	#it	#parentwords	#parentpronouns	parentcased_pronouns	parenterrors	#parent_verb	#parent_noun	#parent_determiner	#past	#present	#perfect	#untensed
165	165	50	7.6931818181818175	601	78	47	0	105	81	33	0.3302752293577982	27	6	14	1	2	0	0	5	0	6	0	17	111	14	8	0	19	13	2	38	15	6	31
166	166	51	8.069306930693067	717	92	57	0	135	84	47	0.3015873015873016	38	1	15	11	0	0	0	6	0	1	0	20	0	0	0	0	0	0	0	43	22	5	43
167	167	51	8.77027027027027	600	78	40	0	104	65	29	0.3154960981047937	25	7	21	2	0	0	0	4	0	1	1	17	175	29	10	0	27	22	12	32	7	3	55
168	168	51	8.418032786885245	896	90	42	0	146	98	53	0.245136186770428	23	1	24	2	1	3	0	2	0	9	1	24	0	0	0	0	0	0	0	54	18	3	53
169	169	51	7.205607476635513	710	105	49	0	131	102	29	0.2502120441051739	36	2	30	1	0	0	1	8	0	1	0	26	0	0	0	0	0	0	0	54	10	5	52
170	170	51	6.980952380952381	705	117	76	0	182	51	22	0.2606473594548552	54	5	28	1	2	0	2	11	1	0	0	13	120	20	8	0	16	13	3	35	34	5	74
171	171	51	7.782608695652174	641	55	27	0	122	89	46	0.2763018065887354	11	0	10	13	2	0	0	0	0	1	0	18	17	0	0	0	0	3	2	27	24	2	45
172	172	52	7.488372093023256	587	79	46	0	108	66	22	0.3034274193548387	34	4	23	0	0	0	0	5	0	2	1	10	273	37	12	0	41	25	6	25	11	2	59
173	173	52	8.970588235294116	545	76	47	0	120	72	18	0.3087885985748218	23	6	7	11	1	2	0	2	0	2	0	22	0	0	0	0	0	0	0	55	28	7	2
174	174	52	7.658823529411764	603	78	44	0	120	67	23	0.2633879781420765	28	6	23	0	0	0	0	1	0	9	0	11	0	0	0	0	0	0	0	44	19	5	33
175	175	53	7.025316455696203	490	61	34	0	93	68	15	0.3498190591073583	19	5	10	5	1	0	0	3	1	0	0	17	135	18	5	0	17	13	4	40	16	6	15
176	176	53	7.897435897435898	319	44	23	0	47	47	19	0.33595284872298625	19	2	16	0	0	0	0	2	0	0	0	5	36	6	2	0	5	1	1	14	4	0	25
177	177	53	9.56338028169014	633	70	35	0	95	66	29	0.25929549902152643	20	3	17	2	1	0	0	5	0	4	0	18	0	0	0	0	0	0	0	22	14	3	42
178	178	54	8.520547945205479	578	86	53	0	106	64	19	0.29445727482678985	38	5	17	3	2	0	0	1	0	4	0	16	126	16	3	0	23	11	3	29	9	2	57
179	179	54	9.070422535211268	593	76	47	0	101	80	39	0.32177033492822965	24	1	21	11	1	0	0	8	0	2	0	8	120	22	9	0	18	12	5	41	11	2	36
180	180	54	8.282352941176471	622	82	59	0	110	77	28	0.2980582524271845	40	3	14	6	0	2	2	4	0	1	1	9	273	33	20	0	42	37	19	45	8	1	48
181	181	54	7.253333333333333	494	63	41	0	91	60	24	0.3051948051948052	30	3	14	0	0	0	0	7	0	1	0	8	66	9	1	0	11	7	2	36	12	5	26
182	182	54	7.226190476190476	558	79	48	0	98	61	29	0.3125	32	6	23	4	2	0	0	4	0	0	0	8	94	20	7	0	21	6	2	28	9	5	47
183	183	54	8.267857142857142	435	75	44	0	69	53	21	0.3425925925925926	37	2	12	0	0	0	0	1	0	4	0	19	0	0	0	0	0	0	0	22	4	2	37
184	184	55	8.324324324324325	838	119	77	1	157	99	36	0.2638655462184874	31	7	16	23	7	0	1	8	0	0	0	26	239	41	23	0	42	18	12	58	17	8	57
185	185	55	8.0	461	74	49	0	87	53	26	0.3333333333333333	34	4	14	0	0	0	0	10	0	1	0	11	0	0	0	0	0	0	0	36	7	5	32
186	186	55	8.144736842105264	576	69	39	0	97	68	29	0.29485834207764955	28	4	20	1	0	0	0	5	0	1	0	10	0	0	0	0	0	0	0	27	14	2	40
187	187	55	8.469135802469136	605	76	42	0	115	82	33	0.32756756756756755	30	4	21	0	0	0	0	4	0	4	0	13	280	40	11	0	42	41	18	37	18	1	41
188	188	55	7.786516853932585	646	90	53	0	137	62	31	0.2892819979188345	36	3	20	0	0	5	0	9	0	0	0	17	111	18	6	0	17	9	3	53	19	8	38
189	189	56	8.394366197183098	539	66	34	0	85	58	36	0.3085460599334073	21	0	19	0	1	2	0	6	0	4	0	13	153	23	10	0	20	13	5	38	17	8	5
190	190	56	8.896103896103899	629	90	46	0	102	74	33	0.2752203721841332	35	1	15	1	0	0	0	9	0	0	0	29	0	0	0	0	0	0	0	32	11	7	41
191	191	56	7.922077922077923	532	80	50	0	102	65	27	0.3553500660501981	30	9	17	2	0	0	0	3	0	6	0	13	130	13	5	0	16	23	6	54	12	4	20
192	192	56	8.404761904761905	667	83	50	0	106	92	34	0.33840304182509506	34	2	19	1	0	0	2	7	0	4	0	14	276	33	11	0	33	43	14	37	14	7	34
193	193	57	9.675324675324676	674	69	34	0	125	67	22	0.28969072164948456	14	2	22	8	0	3	0	4	0	3	0	13	84	7	4	0	10	12	8	28	21	8	47
194	194	57	8.103092783505154	714	85	60	1	114	86	42	0.3005514705882353	35	6	10	4	1	1	3	7	0	0	3	15	263	41	22	0	39	34	20	50	12	6	34
195	195	57	8.039473684210527	547	68	39	0	87	84	21	0.3683510638297872	29	3	16	0	1	0	0	4	0	2	0	13	110	15	5	0	17	8	3	27	11	3	35
196	196	57	9.333333333333334	529	64	41	0	72	80	38	0.32997481108312343	19	2	8	0	0	0	0	11	2	7	0	15	73	8	3	0	9	10	3	41	11	4	5
197	197	58	8.23157894736842	720	107	60	0	131	72	35	0.2724609375	50	6	21	0	0	2	1	1	0	0	0	26	0	0	0	0	0	0	0	46	15	6	49
198	198	58	8.076923076923077	768	94	62	0	136	99	29	0.3149532710280374	23	9	16	10	0	0	0	17	0	2	1	16	203	23	9	0	27	21	6	50	15	7	49
199	199	58	8.25974025974026	596	91	44	0	96	83	33	0.3405940594059406	31	2	28	1	0	1	0	4	0	4	1	19	302	31	14	0	45	39	10	34	9	3	41
200	200	58	7.734939759036144	608	67	42	0	114	78	33	0.2931372549019608	28	1	13	0	0	0	0	3	0	6	4	12	143	17	6	0	14	18	7	27	13	4	57
201	201	58	8.322222222222223	691	103	57	0	125	82	47	0.2648323301805675	39	7	27	1	0	2	2	2	1	1	2	19	381	52	19	0	44	40	24	41	18	5	43
202	202	59	8.3125	646	93	65	0	118	75	37	0.2931372549019608	43	2	22	5	4	0	0	10	1	0	0	6	167	20	10	0	26	15	7	25	6	2	79
203	203	59	7.61842105263158	1073	149	81	0	197	124	45	0.2498442367601246	52	6	37	0	0	2	0	15	0	6	0	31	360	42	17	0	58	33	14	53	23	11	87
204	204	59	7.811475409836066	868	103	55	0	152	89	39	0.2964049889948643	23	6	32	4	1	12	0	1	0	7	1	16	316	33	18	0	42	38	16	69	17	6	43
205	205	59	8.662650602409638	660	82	56	0	124	80	28	0.31436077057793343	24	0	21	9	0	0	0	15	1	6	1	5	348	43	29	0	51	39	14	25	13	3	70
206	206	60	7.092592592592593	722	91	53	0	151	72	38	0.24624373956594325	34	8	23	1	1	2	2	4	0	0	1	15	0	0	0	0	0	0	0	42	28	5	48
207	207	60	7.0769230769230775	757	111	69	0	170	79	42	0.2762148337595908	49	10	35	3	0	1	1	2	0	3	0	7	80	12	4	0	13	11	4	40	25	7	73
208	208	60	8.061855670103093	735	111	78	0	142	61	30	0.25948275862068965	55	6	21	6	1	1	0	9	0	0	0	12	241	29	12	0	26	23	20	53	11	3	64
209	209	60	7.2659574468085095	620	71	47	0	94	70	34	0.30635245901639346	23	0	11	5	0	0	0	10	0	6	3	13	210	33	15	0	26	20	10	31	10	2	41
